ESTIBA|NIVEL|OP|ESTADO|COLADA|PRODUCTO|LOTE|PIEZAS|ACERO|DIAMETRO|ESPESOR|OCUPACION STOCK|OCUPACION_ESTIBA|FCH_STOCK|TONS|LINGADA|EN USO|PZS CARGAR
7D7|6|0945178|10|52249|50202|0|5|651|273.000000|9.270000|6.05|46.51|22/05/2030 05:30:21|20.86|E1837262||0
7D7|7|0945178|10|52249|50202|0|1|651|273.000000|9.270000|6.05|46.51|22/05/2030 05:30:21|20.86|D0924429||0
7D7|8|0947605|5|59151|4204|0|7|328|139.700000|9.000000|3.63|46.51|22/05/2030 05:30:21|20.86|D0915693||0
7D7|9|0947605|5|59151|4204|0|1|328|139.700000|9.000000|3.63|46.51|22/05/2030 05:30:21|20.86|D0915696||0
7D7|10|0947605|5|59151|4204|0|7|328|139.700000|9.000000|3.63|46.51|22/05/2030 05:30:21|20.86|D0915695||0
7E8|2|8077001|20|26413|85096|999999|11|714|193.680000|7.620000|4.61|35.93|22/05/2030 05:30:21|34.46|E1836913||0
7E8|1|8077001|20|56330|85096|999999|11|714|193.680000|7.620000|4.61|35.93|22/05/2030 05:30:21|34.46|E1836916||0
7E8|3|8077001|20|26413|85096|999999|4|714|193.680000|7.620000|4.61|35.93|22/05/2030 05:30:21|34.46|E1836914||0
7E8|4|8077001|20|56330|85096|999999|7|714|193.680000|7.620000|4.61|35.93|22/05/2030 05:30:21|34.46|E1836915||0
7E8|5|8077001|20|26413|85096|999999|11|714|193.680000|7.620000|4.61|35.93|22/05/2030 05:30:21|34.46|E1836912||0
7E8|6|8046506|10|28659|15109|0|12|571|159.000000|8.000000|3.98|35.93|22/05/2030 05:30:21|34.46|E1837588||0
7E8|7|8046506|10|28659|15109|0|12|571|159.000000|8.000000|3.98|35.93|22/05/2030 05:30:21|34.46|E1837589||0
7E8|8|8046506|10|28659|15109|0|6|571|159.000000|8.000000|3.98|35.93|22/05/2030 05:30:21|34.46|E1837590||0
7E8|9|5141101|20|28535|85631|999999|1|613|244.480000|10.030000|5.54|35.93|22/05/2030 05:30:21|34.46|D0922586||0
7C9|0|0|0|0|0|0|0|0|0|0|0|0|0|0
7F2|1|0946738|20|28967|11145|999999|13|714|193.680000|7.620000|4.61|96.85|22/05/2030 05:30:21|139.00|E1836918||0
7F2|2|0946738|20|28967|11145|999999|13|714|193.680000|7.620000|4.61|96.85|22/05/2030 05:30:21|139.00|E1836919||0
7F2|3|0946738|20|28967|11145|999999|13|714|193.680000|7.620000|4.61|96.85|22/05/2030 05:30:21|139.00|E1836921||0
7F2|4|0946738|20|28967|11145|999999|13|714|193.680000|7.620000|4.61|96.85|22/05/2030 05:30:21|139.00|E1836922||0
7F2|5|0946738|20|28967|11145|999999|13|714|193.680000|7.620000|4.61|96.85|22/05/2030 05:30:21|139.00|E1836923||0
7F2|6|0946738|20|28967|11145|999999|13|714|193.680000|7.620000|4.61|96.85|22/05/2030 05:30:21|139.00|E1836920||0
7F2|7|0946738|20|28967|11145|999999|13|714|193.680000|7.620000|4.61|96.85|22/05/2030 05:30:21|139.00|E1836924||0
7F2|8|0946738|20|28967|11145|999999|13|714|193.680000|7.620000|4.61|96.85|22/05/2030 05:30:21|139.00|E1836926||0
7F2|9|0946738|20|28967|11145|999999|13|714|193.680000|7.620000|4.61|96.85|22/05/2030 05:30:21|139.00|E1836927||0
7F2|10|0946738|20|28967|11145|999999|13|714|193.680000|7.620000|4.61|96.85|22/05/2030 05:30:21|139.00|E1836928||0
7F2|11|0946738|20|28967|11145|999999|5|714|193.680000|7.620000|4.61|96.85|22/05/2030 05:30:21|139.00|E1836929||0
7F2|12|0946738|20|28969|11145|999999|8|714|193.680000|7.620000|4.61|96.85|22/05/2030 05:30:21|139.00|E1836930||0
7F2|13|0946738|20|28969|11145|999999|13|714|193.680000|7.620000|4.61|96.85|22/05/2030 05:30:21|139.00|E1836931||0
7F2|14|0946738|20|28969|11145|999999|13|714|193.680000|7.620000|4.61|96.85|22/05/2030 05:30:21|139.00|E1836932||0
7F2|15|0946738|20|28969|11145|999999|13|714|193.680000|7.620000|4.61|96.85|22/05/2030 05:30:21|139.00|E1836933||0
7F2|16|0946738|20|28969|11145|999999|13|714|193.680000|7.620000|4.61|96.85|22/05/2030 05:30:21|139.00|E1836934||0
7F2|17|0946738|20|28969|11145|999999|13|714|193.680000|7.620000|4.61|96.85|22/05/2030 05:30:21|139.00|E1836935||0
7F2|18|0946738|20|28969|11145|999999|13|714|193.680000|7.620000|4.61|96.85|22/05/2030 05:30:21|139.00|E1836936||0
7F2|19|0946738|20|28969|11145|999999|13|714|193.680000|7.620000|4.61|96.85|22/05/2030 05:30:21|139.00|E1836937||0
7F2|20|0946738|20|28969|11145|999999|13|714|193.680000|7.620000|4.61|96.85|22/05/2030 05:30:21|139.00|E1836938||0
7F2|21|0946738|20|28969|11145|999999|13|714|193.680000|7.620000|4.61|96.85|22/05/2030 05:30:21|139.00|E1836939||0
7F2|22|0946738|20|28969|11145|999999|13|714|193.680000|7.620000|4.61|96.85|22/05/2030 05:30:21|139.00|E1836940||0
7E1|3|8076101|20|59633|85010|999999|19|619|127.000000|11.100000|3.40|98.60|22/05/2030 05:30:21|247.39|E1837061||0
7E1|4|8076101|20|59633|85010|999999|19|619|127.000000|11.100000|3.40|98.60|22/05/2030 05:30:21|247.39|E1837062||0
7E1|5|8076101|20|59633|85010|999999|19|619|127.000000|11.100000|3.40|98.60|22/05/2030 05:30:21|247.39|E1837063||0
7E1|6|8076101|20|59633|85010|999999|19|619|127.000000|11.100000|3.40|98.60|22/05/2030 05:30:21|247.39|E1837064||0
7E1|7|8076101|20|59633|85010|999999|19|619|127.000000|11.100000|3.40|98.60|22/05/2030 05:30:21|247.39|E1837065||0
7E1|8|8076101|20|59633|85010|999999|19|619|127.000000|11.100000|3.40|98.60|22/05/2030 05:30:21|247.39|E1837066||0
7E1|9|8076101|20|59633|85010|999999|19|619|127.000000|11.100000|3.40|98.60|22/05/2030 05:30:21|247.39|E1837067||0
7E1|10|8076101|20|59633|85010|999999|17|619|127.000000|11.100000|3.40|98.60|22/05/2030 05:30:21|247.39|E1837068||0
7E1|11|8076101|20|59634|85010|999999|2|619|127.000000|11.100000|3.40|98.60|22/05/2030 05:30:21|247.39|E1837069||0
7E1|12|8076101|20|59634|85010|999999|19|619|127.000000|11.100000|3.40|98.60|22/05/2030 05:30:21|247.39|E1837070||0
7E1|13|8076101|20|59634|85010|999999|19|619|127.000000|11.100000|3.40|98.60|22/05/2030 05:30:21|247.39|E1837071||0
7E1|14|8076101|20|59634|85010|999999|19|619|127.000000|11.100000|3.40|98.60|22/05/2030 05:30:21|247.39|E1837072||0
7E1|15|8076101|20|59634|85010|999999|19|619|127.000000|11.100000|3.40|98.60|22/05/2030 05:30:21|247.39|E1837073||0
7E1|16|8076101|20|59634|85010|999999|19|619|127.000000|11.100000|3.40|98.60|22/05/2030 05:30:21|247.39|E1837074||0
7E1|17|8076101|20|59634|85010|999999|19|619|127.000000|11.100000|3.40|98.60|22/05/2030 05:30:21|247.39|E1837075||0
7E1|18|8076101|20|59634|85010|999999|19|619|127.000000|11.100000|3.40|98.60|22/05/2030 05:30:21|247.39|E1837076||0
7E1|19|8076101|20|59634|85010|999999|19|619|127.000000|11.100000|3.40|98.60|22/05/2030 05:30:21|247.39|E1837077||0
7E1|20|8076101|20|59634|85010|999999|14|619|127.000000|11.100000|3.40|98.60|22/05/2030 05:30:21|247.39|E1837078||0
7E1|21|8076101|20|59635|85010|999999|5|619|127.000000|11.100000|3.40|98.60|22/05/2030 05:30:21|247.39|E1837079||0
7E1|22|8076101|20|59635|85010|999999|19|619|127.000000|11.100000|3.40|98.60|22/05/2030 05:30:21|247.39|E1837080||0
7E1|23|8076101|20|59635|85010|999999|19|619|127.000000|11.100000|3.40|98.60|22/05/2030 05:30:21|247.39|E1837081||0
7E1|24|8076101|20|59635|85010|999999|19|619|127.000000|11.100000|3.40|98.60|22/05/2030 05:30:21|247.39|E1837082||0
7E1|25|8076101|20|59635|85010|999999|19|619|127.000000|11.100000|3.40|98.60|22/05/2030 05:30:21|247.39|E1837083||0
7E1|26|8076101|20|59635|85010|999999|19|619|127.000000|11.100000|3.40|98.60|22/05/2030 05:30:21|247.39|E1837084||0
7E1|27|8076101|20|59635|85010|999999|19|619|127.000000|11.100000|3.40|98.60|22/05/2030 05:30:21|247.39|E1837085||0
7E1|28|8076101|20|59635|85010|999999|19|619|127.000000|11.100000|3.40|98.60|22/05/2030 05:30:21|247.39|E1837086||0
7E1|29|8076101|20|59635|85010|999999|19|619|127.000000|11.100000|3.40|98.60|22/05/2030 05:30:21|247.39|E1837087||0
7E1|30|8076101|20|59635|85010|999999|5|619|127.000000|11.100000|3.40|98.60|22/05/2030 05:30:21|247.39|E1837088||0
7E1|31|8076101|20|28848|85010|999999|14|619|127.000000|11.100000|3.40|98.60|22/05/2030 05:30:21|247.39|E1837089||0
7E1|32|8076101|20|28848|85010|999999|19|619|127.000000|11.100000|3.40|98.60|22/05/2030 05:30:21|247.39|E1837090||0
7E1|33|8076101|20|28848|85010|999999|19|619|127.000000|11.100000|3.40|98.60|22/05/2030 05:30:21|247.39|E1837091||0
7E1|34|8076101|20|28848|85010|999999|19|619|127.000000|11.100000|3.40|98.60|22/05/2030 05:30:21|247.39|E1837092||0
7F3|1|8090501|10|59215|85032|0|10|601|244.480000|7.920000|5.54|60.89|22/05/2030 05:30:21|54.24|E1837533||0
7F3|2|8090501|10|59215|85032|0|10|601|244.480000|7.920000|5.54|60.89|22/05/2030 05:30:21|54.24|E1837534||0
7F3|3|8090501|10|59215|85032|0|10|601|244.480000|7.920000|5.54|60.89|22/05/2030 05:30:21|54.24|E1837535||0
7F3|4|8090501|10|59215|85032|0|10|601|244.480000|7.920000|5.54|60.89|22/05/2030 05:30:21|54.24|E1837536||0
7F3|5|8090501|10|59215|85032|0|10|601|244.480000|7.920000|5.54|60.89|22/05/2030 05:30:21|54.24|E1837537||0
7F3|6|8090501|10|59215|85032|0|10|601|244.480000|7.920000|5.54|60.89|22/05/2030 05:30:21|54.24|E1837538||0
7F3|7|8090501|10|59215|85032|0|10|601|244.480000|7.920000|5.54|60.89|22/05/2030 05:30:21|54.24|E1837539||0
7F3|8|8090501|10|59215|85032|0|10|601|244.480000|7.920000|5.54|60.89|22/05/2030 05:30:21|54.24|E1837540||0
7F3|9|8090501|10|59215|85032|0|10|601|244.480000|7.920000|5.54|60.89|22/05/2030 05:30:21|54.24|E1837541||0
7F3|10|8090501|10|59215|85032|0|8|601|244.480000|7.920000|5.54|60.89|22/05/2030 05:30:21|54.24|E1837542||0
7F3|11|8090501|10|58817|85032|0|4|601|244.480000|7.920000|5.54|60.89|22/05/2030 05:30:21|54.24|E1837543||0
7C6|1|5607104|20|28922|84851|999999|10|441|244.480000|13.840000|5.54|66.44|22/05/2030 05:30:21|104.95|E1837545||0
7C6|2|5607104|20|28922|84851|999999|10|441|244.480000|13.840000|5.54|66.44|22/05/2030 05:30:21|104.95|E1837546||0
7C6|3|5607104|20|28922|84851|999999|10|441|244.480000|13.840000|5.54|66.44|22/05/2030 05:30:21|104.95|E1837547||0
7C6|4|5607104|20|28922|84851|999999|10|441|244.480000|13.840000|5.54|66.44|22/05/2030 05:30:21|104.95|E1837548||0
7C6|5|5607104|20|28922|84851|999999|10|441|244.480000|13.840000|5.54|66.44|22/05/2030 05:30:21|104.95|E1837549||0
7C6|6|5607104|20|28922|84851|999999|9|441|244.480000|13.840000|5.54|66.44|22/05/2030 05:30:21|104.95|E1837550||0
7C6|7|5607104|20|28056|84851|999999|1|441|244.480000|13.840000|5.54|66.44|22/05/2030 05:30:21|104.95|E1837551||0
7C6|14|5607104|20|28056|84851|999999|9|441|244.480000|13.840000|5.54|66.44|22/05/2030 05:30:21|104.95|E1837552||0
7C6|9|5607104|20|28056|84851|999999|10|441|244.480000|13.840000|5.54|66.44|22/05/2030 05:30:21|104.95|E1837553||0
7C6|10|5607104|20|28056|84851|999999|9|441|244.480000|13.840000|5.54|66.44|22/05/2030 05:30:21|104.95|E1837554||0
7C6|11|5607104|20|28056|84851|999999|9|441|244.480000|13.840000|5.54|66.44|22/05/2030 05:30:21|104.95|E1837555||0
7C6|12|5607104|20|28056|84851|999999|9|441|244.480000|13.840000|5.54|66.44|22/05/2030 05:30:21|104.95|E1837556||0
7C6|13|5607104|20|28056|84851|999999|8|441|244.480000|13.840000|5.54|66.44|22/05/2030 05:30:21|104.95|E1837557||0
7A11|3|0943732|20|7686|9117|78255|10|617|156.400000|19.000000|3.93|11.80|22/05/2030 05:30:21|23.37|D0919830||0
7A11|1|0943732|20|7686|9117|78255|10|617|156.400000|19.000000|3.93|11.80|22/05/2030 05:30:21|23.37|D0919832||0
7A11|2|0943732|20|7686|9117|78255|10|617|156.400000|19.000000|3.93|11.80|22/05/2030 05:30:21|23.37|D0919831||0
7E11|1|0948013|11|59739|9602|78407|8|621|272.500000|30.500000|6.05|6.04|22/05/2030 05:30:21|18.94|D0925173||0
PlayaExterna|1|0943874|20|55843|70996|999999|1|130|168.300000|22.000000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0811121||0
PlayaExterna|3|0943874|20|55843|70996|999999|1|130|168.300000|22.000000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0811122||0
PlayaExterna|2|0943874|20|55843|70996|999999|1|130|168.300000|22.000000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0811123||0
PlayaExterna|4|5042501|60|55458|85054|44139|1|619|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|L0876790||0
PlayaExterna|5|5042501|18|55457|85054|44590|1|619|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|L0877123||0
PlayaExterna|6|5042501|18|51568|85054|44455|5|619|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|L0877126||0
PlayaExterna|7|5042501|18|55457|85054|44590|1|619|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|L0877120||0
PlayaExterna|8|5042501|95|55703|85054|74674|1|619|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|L0841096||0
PlayaExterna|13|5042501|60|55458|85054|44201|1|619|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|L0877173||0
PlayaExterna|10|5042501|18|55244|85054|44141|1|619|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|L0877117||0
PlayaExterna|12|5042501|18|56071|85054|74999|1|619|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|L0877127||0
PlayaExterna|11|5042501|18|53153|85054|74670|1|619|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|L0877118||0
PlayaExterna|9|5042501|54|51568|85054|44455|1|619|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|L0876766||0
PlayaExterna|14|5042501|60|56072|85054|44197|1|619|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|L0876792||0
PlayaExterna|15|5042501|18|89592|85054|44454|1|619|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|L0877132||0
PlayaExterna|16|5042501|18|23698|85054|44463|1|619|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|L0877119||0
PlayaExterna|17|5042501|18|56071|85054|44467|1|619|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|L0877128||0
PlayaExterna|18|5042501|18|55816|85054|44137|1|619|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|L0877133||0
PlayaExterna|19|5042501|18|55457|85054|44590|1|619|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|L0877121||0
PlayaExterna|21|5073101|55|56438|85130|0|1|51|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|L0897481||0
PlayaExterna|20|5073101|55|56437|85130|0|1|51|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|L0897480||0
PlayaExterna|22|5042501|95|55474|85054|74434|1|619|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|L0841094||0
PlayaExterna|23|5551422|70|25924|84833|45609|1|441|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0865289||0
PlayaExterna|24|0943874|20|55843|70996|999999|1|130|168.300000|22.000000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0811120||0
PlayaExterna|25|5551422|70|25923|84833|45612|1|441|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0865292||0
PlayaExterna|26|5740703|70|53816|84849|0|1|613|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0771907||0
PlayaExterna|27|0943890|91|55773|60570|999999|1|658|273.100000|15.100000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0810091||0
PlayaExterna|28|5551422|70|57873|84833|45610|2|441|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0865290||0
PlayaExterna|29|5551422|70|26029|84833|999999|2|441|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0865291||0
PlayaExterna|33|8088801|42|28154|85043|47562|10|714|244.480000|10.030000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924983||0
PlayaExterna|4|5178301|10|59751|85706|47570|10|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925233||0
PlayaExterna|3|5178301|10|59751|85706|47570|10|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925217||0
PlayaExterna|5|5178301|10|59751|85706|47570|10|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925234||0
PlayaExterna|7|5178301|10|59752|85706|47571|9|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925263||0
PlayaExterna|6|5178301|10|59752|85706|47571|9|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925262||0
PlayaExterna|8|5178301|10|59752|85706|47571|9|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925267||0
PlayaExterna|10|5178301|10|59752|85706|47571|9|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925285||0
PlayaExterna|9|5178301|10|59752|85706|47571|9|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925283||0
PlayaExterna|11|5178301|10|59752|85706|47571|8|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925287||0
PlayaExterna|13|5178301|10|29049|85706|47572|9|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925306||0
PlayaExterna|14|5178301|10|29049|85706|47572|9|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925316||0
PlayaExterna|12|5178301|10|29049|85706|47572|9|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925320||0
PlayaExterna|15|5178301|10|29049|85706|47572|9|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925361||0
PlayaExterna|16|5178301|10|29048|85706|47573|9|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925363||0
PlayaExterna|17|5178301|10|29048|85706|47573|9|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925362||0
PlayaExterna|1|5152401|10|28306|61269|47265|11|662|219.100000|12.700000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0918384||0
PlayaExterna|2|5152401|10|28306|61269|47266|11|662|219.100000|12.700000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0918385||0
PlayaExterna|3|5152401|10|28306|61269|47267|10|662|219.100000|12.700000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0918386||0
PlayaExterna|7|8088801|42|28154|85043|47562|10|714|244.480000|10.030000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924988||0
PlayaExterna|5|8088801|42|28154|85043|47562|10|714|244.480000|10.030000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924986||0
PlayaExterna|6|8088801|42|28154|85043|47562|10|714|244.480000|10.030000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924985||0
PlayaExterna|8|8088801|42|28154|85043|47562|10|714|244.480000|10.030000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924991||0
PlayaExterna|10|8088801|42|28154|85043|47562|7|714|244.480000|10.030000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924992||0
PlayaExterna|9|8088801|42|28154|85043|47562|4|714|244.480000|10.030000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924996||0
PlayaExterna|1|5035601|55|55702|84574|0|1|621|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|L0864099||0
PlayaExterna|2|5068201|50|57287|85146|45002|1|619|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|L0920908||0
PlayaExterna|3|5068201|50|57286|85146|45003|1|619|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|L0920909||0
PlayaExterna|4|5607104|55|59682|84851|47508|5|441|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924319||0
PlayaExterna|5|5607104|55|59682|84851|47508|3|441|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924296||0
PlayaExterna|6|5607104|55|59667|84851|0|2|441|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924318||0
PlayaExterna|7|5607104|55|59613|84851|0|1|441|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924297||0
PlayaExterna|8|5607104|55|28910|84851|0|1|441|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924298||0
PlayaExterna|9|5607104|55|59682|84851|47508|6|441|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924293||0
PlayaExterna|10|5607104|55|58569|84851|0|2|441|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924299||0
PlayaExterna|11|5607104|55|59668|84851|47492|1|441|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924294||0
PlayaExterna|14|5178301|10|29048|85706|47573|9|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925382||0
PlayaExterna|13|5178301|10|29048|85706|47573|9|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925380||0
PlayaExterna|12|5178301|10|29048|85706|47573|9|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925381||0
PlayaExterna|15|5178301|10|29048|85706|47573|9|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925398||0
PlayaExterna|16|5178301|10|29048|85706|47573|9|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925397||0
PlayaExterna|17|5178301|10|29052|85706|47574|8|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925422||0
PlayaExterna|18|5178301|10|29048|85706|47573|3|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925401||0
PlayaExterna|1|0940433|11|54707|81282|999999|1|619|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0792517||0
PlayaExterna|2|0945007|18|55476|85054|74438|3|619|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0811569||0
PlayaExterna|3|8049801|55|54059|85025|0|3|619|127.000000|11.100000|0.00|0.00|22/05/2030 05:30:21|1513.95|L0907173||0
PlayaExterna|4|5073603|36|58458|20142|46053|3|597|177.800000|11.500000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0879366||0
PlayaExterna|5|0945016|11|58358|84773|46192|1|668|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0884113||0
PlayaExterna|6|5128902|70|58252|85308|0|1|668|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0875237||0
PlayaExterna|7|5093202|30|27575|15273|0|4|745|152.000000|6.350000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0908948||0
PlayaExterna|8|5128901|55|26920|85279|0|1|613|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0913008||0
PlayaExterna|9|5168101|50|28318|85336|0|10|604|177.800000|10.360000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0915133||0
PlayaExterna|10|8083401|20|58497|85021|0|10|619|127.000000|11.100000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0882254||0
PlayaExterna|11|0943890|80|55773|60570|74726|2|658|273.100000|15.100000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0811239||0
PlayaExterna|12|8083401|20|58497|85021|0|2|619|127.000000|11.100000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0882273||0
PlayaExterna|16|5048701|87|56143|84849|0|1|613|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|L0906614||0
PlayaExterna|14|5551420|8|57021|84833|0|1|441|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0840649||0
PlayaExterna|13|5048701|87|56143|84849|0|1|613|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|L0906616||0
PlayaExterna|15|5048701|87|56143|84849|0|1|613|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|L0906615||0
PlayaExterna|17|8086401|18|25350|85171|0|16|619|127.000000|11.100000|0.00|0.00|22/05/2030 05:30:21|1513.95|L0970469||0
PlayaExterna|18|8054401|20|59455|85089|999999|3|604|193.680000|8.330000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0921150||0
PlayaExterna|20|5088001|66|57693|85629|0|1|621|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0852538||0
PlayaExterna|19|8025101|20|52030|85271|999999|1|714|139.700000|10.540000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0915663||0
PlayaExterna|21|8719901|11|56017|84566|44162|1|714|139.700000|9.170000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0835832||0
PlayaExterna|22|5178301|10|29051|85706|47575|9|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925459||0
PlayaExterna|23|5178301|10|29051|85706|47575|9|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925460||0
PlayaExterna|24|5178301|10|29051|85706|47575|9|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925461||0
PlayaExterna|27|5178301|10|29052|85706|47574|8|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925430||0
PlayaExterna|25|5178301|10|29052|85706|47574|8|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925432||0
PlayaExterna|26|5178301|10|29052|85706|47574|8|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0925436||0
PlayaExterna|1|0946391|91|53060|9015|0|4|619|269.880000|19.500000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0916256||0
PlayaExterna|2|5152210|70|27487|61796|0|3|800|219.100000|7.000000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0897495||0
PlayaExterna|5|5152401|10|28306|61269|47429|10|662|219.100000|12.700000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0921272||0
PlayaExterna|4|5152401|10|28306|61269|47429|10|662|219.100000|12.700000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0921271||0
